new_spot_id,rename,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD_1,VISIT_AREA_TYPE_CD_2,VISIT_AREA_TYPE_CD_3,VISIT_AREA_TYPE_CD_4,VISIT_AREA_TYPE_CD_5,VISIT_AREA_TYPE_CD_6,VISIT_AREA_TYPE_CD_7,VISIT_AREA_TYPE_CD_8,REVISIT_INTENTION,RCMDTN_INTENTION
spot_778,당오름,90.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_779,달콤다락,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_780,제주중문관광단지,69.0,"테마시설(놀이공원, 워터파크)",자연관광지,"상업지구(거리, 시장, 쇼핑시설)","산책로, 둘레길 등",지역 축제/행사,missing,missing,missing,3.8,3.8
spot_781,창고망난돌,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.6666666666666665
spot_782,항파두리 항몽유적지 나홀로나무,22.5,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",자연관광지,missing,missing,missing,missing,missing,missing,3.75,3.75
spot_783,귀덕궤물동산,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_784,사거리사또집농산물,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_785,1158족욕카페,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_792,중문더드림감귤,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.5,4.0
spot_794,안친오름,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_795,RSG,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_796,제주 그랑블루요트투어,72.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.6,4.6
spot_797,우도다이브,120.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_798,우무,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_801,곱은달감귤체험농장,80.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.666666666666667,4.666666666666667
spot_802,마코다이브,210.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_803,한림민속5일시장,40.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.166666666666667
spot_804,보메와산 감귤체험농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5,3.75
spot_806,조천항,90.0,자연관광지,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,3.5,3.5
spot_807,테쉬폰,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_808,CS아로마,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_810,두머니물공원,42.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_811,바이킹배낚시,150.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_812,용눈이오름,20.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,3.0,3.0
spot_813,디퍼프리다이브,225.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_814,두산봉,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_815,최남단체험감귤농장,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.3333333333333335
spot_819,만달,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.6666666666666665
spot_820,제주성지,0.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_822,세미양오름,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_823,검은여 쉼터,75.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_824,에코랜드 갤러리카페,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_827,둔지봉,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_828,조천만세동산,30.0,"산책로, 둘레길 등","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_829,하모해변,33.75,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.25,3.375
spot_831,J1카트클럽,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,2.3333333333333335
spot_832,제주중앙지하상가,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_834,큰사슴이오름,70.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.833333333333333,4.666666666666667
spot_835,법환바당 인증센터,70.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_836,쉼터체험농장,45.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_837,수용배낚시,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.75,4.75
spot_838,코바다이빙스쿨,120.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_839,운진항,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_840,놀라운트릭아이미술관,90.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_841,4.3유적지,0.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_844,제주카약올레,38.18181818181818,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.2727272727272725,4.454545454545454
spot_846,휘닉스제주섭지코지 수영장,90.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_847,법환동해녀물질체험장,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_849,핀크스GC,480.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_852,보성시장,15.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_853,다이노스 어라이브 제주,45.0,체험 활동 관광지,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,2.0,3.5
spot_854,도리빨,90.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",자연관광지,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_859,플레이타임 신화월드제주점,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_860,브랭섬홀 아시아 아이스링크,135.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.0,3.5
spot_862,루씨쏜아뜰리에,180.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_863,애월항,50.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.3333333333333335
spot_864,청아투명카약,50.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.0,4.166666666666667
spot_866,제주애퐁당 본점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_868,소라의성,48.0,"산책로, 둘레길 등",자연관광지,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,4.4,4.4
spot_869,서귀진지,15.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_870,제주신화월드 코스모스밭,30.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,3.75,4.0
spot_871,귀덕바다 투명카약,54.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.2,4.2
spot_872,제주고산리유적,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_873,법환항,75.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.5,4.5
spot_874,비고르서프&프리다이빙,210.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_875,초콜릿박물관,54.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,2.6,3.0
spot_877,서귀포관광극장,30.0,"문화 시설(공연장, 영화관, 전시관 등)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.6666666666666665
spot_881,카페브브,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_882,제주별빛누리공원,127.5,체험 활동 관광지,자연관광지,missing,missing,missing,missing,missing,missing,4.75,4.75
spot_883,대유ATV수렵사격랜드,72.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.6,3.6
spot_884,폐동밭,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.5,5.0
spot_886,이호항,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_888,제지기오름,45.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.333333333333333,4.5
spot_889,서광카트체험장,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_890,넙게오름,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_891,민오름,90.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_893,후해석벽,0.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_894,소남머리,22.5,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,3.25,3.25
spot_896,제주협재서프,270.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_897,토이파크,37.5,"문화 시설(공연장, 영화관, 전시관 등)",자연관광지,체험 활동 관광지,missing,missing,missing,missing,missing,2.5,2.5
spot_900,백년초박물관,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_901,이호해양레저,50.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.0
spot_902,두맹이골목,45.0,"문화 시설(공연장, 영화관, 전시관 등)","상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,4.0,4.0
spot_903,함덕잠수함,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.5,2.8333333333333335
spot_906,제주이야기 용두암점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_909,M1971 요트투어,102.85714285714286,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,자연관광지,missing,missing,missing,missing,missing,4.285714285714286,4.428571428571429
spot_910,돌하르방미술관,45.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.5
spot_911,함덕서우봉해변 인증센터,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.8,4.8
spot_915,개오름,54.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.2,4.4
spot_918,성산포항,36.666666666666664,자연관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,3.888888888888889,4.111111111111111
spot_919,추자도등대,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_920,중엄새물,15.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.5
spot_921,무릉곶 자왈아름다운숲길,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_922,우도등대,48.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,4.8,4.8
spot_923,제주도립미술관,137.14285714285714,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_924,천제2교,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_927,제주삼촌,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_928,수망리 마흐니숲길,180.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_929,족은바리메,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_931,제주카페거리,45.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_932,서귀포예술시장,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_933,말산메,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_934,도두사수항,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_935,정주항,90.0,자연관광지,체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_936,알뜨르비행장,42.5,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",자연관광지,missing,missing,missing,missing,missing,missing,4.333333333333333,4.583333333333333
spot_937,한남리머체왓숲길,95.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.5,4.666666666666667
spot_938,부림온천,75.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,3.25,3.25
spot_940,미카형증기기관차,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_942,월정퀵서프,195.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_943,하루버스,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_945,소꼽놀이,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_947,서프서프,210.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_949,천진항,20.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.0,3.8333333333333335
spot_950,수산한못,33.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.1,4.4
spot_951,옷귀마테마타운 승마장,90.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_952,용머리해안 기후변화홍보관,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_953,더메이즈엑스,150.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_955,무병장수테마파크,90.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_957,버블탱크,255.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_958,달다제주,180.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_959,메리아일랜드,30.0,"상업지구(거리, 시장, 쇼핑시설)","테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,4.5,4.5
spot_961,하도리철새도래지,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_962,제주사랑체험농장,45.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.5
spot_964,마켓제주,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_966,블랙스톤 제주CC,270.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_967,비블리아성서식물원,60.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_968,노블아로마애월,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_969,제주배럴서프스쿨,75.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_970,범서프,255.0,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,4.0,4.0
spot_973,행기소,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_975,러블리제주,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_976,사라오름,220.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.0,4.0
spot_977,환태평양평화소공원,15.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,2.5,2.5
spot_980,금산공원,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_981,사진예술공간 큰바다영,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_982,죽도,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_983,조은승마장,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_984,태봉왓,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_985,낙천의자공원,45.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,2.5,4.0
spot_987,도구리알,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",자연관광지,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_988,모이소,42.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.6,4.8
spot_989,천지동어린이공원,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_997,용연교,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.5,5.0
spot_998,동회천,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_999,갑문다리,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1001,예원이네귤농장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5,5.0
spot_1003,에코힐글램핑,630.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1005,더시에나컨트리클럽 제주,360.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1009,김녕금속공예벽화마을,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1012,알제이,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1014,바람모루길,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1016,제주모슬포알뜨르비행장 일제 지하벙커,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1017,대정읍성,180.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1018,종달리옛소금밭,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1019,당산봉,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.8,4.8
spot_1020,해비치CC 제주,300.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1022,철새 천연기념물 희귀새도래및철새서식지,50.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.666666666666667,4.666666666666667
spot_1023,월정모살길,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1025,명월대,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1026,중문오프로드체험장,40.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.6666666666666665,4.0
spot_1027,쥬쥬쿠키,120.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1033,성읍랜드,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1034,선녀바위,37.5,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.75,4.5
spot_1035,김녕항 수산문화복합센터,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1038,행원연대봉,45.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1039,월라봉,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_1040,라온쥬,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1044,애월돌고래전망대,30.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.0,3.6666666666666665
spot_1045,당신의캠프닉,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1046,레인보우제주 시장2호점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1047,제주옹기박물관,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1049,인생네컷 제주일도지구점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1050,올레바당체험마을,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.5
spot_1051,달달미깡감귤밭,90.0,자연관광지,체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.6666666666666665
spot_1052,아덴힐승마클럽,90.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1056,블루오션 차귀도요트,165.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1057,홀스랜드,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_1058,어영마을,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1059,런던다락,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1060,탐라문화제,60.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1061,동복관광체험어장,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1062,한라산컨트리클럽,300.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1064,비체올린,84.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.4,3.4
spot_1066,족은대비악,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_1067,화순항,70.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","산책로, 둘레길 등",체험 활동 관광지,missing,missing,missing,missing,missing,5.0,4.666666666666667
spot_1071,남수각하늘길벽화거리,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1072,행원환해장성,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1074,바다다이브,210.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1077,산방연대,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",자연관광지,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_1078,북수구광장,210.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1079,김정문알로에 알로에숲,40.0,"문화 시설(공연장, 영화관, 전시관 등)","산책로, 둘레길 등",체험 활동 관광지,missing,missing,missing,missing,missing,3.6666666666666665,4.0
spot_1082,동복방파제,120.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1083,엄장해암길,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1084,모구리오름,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1085,하모해수풀장,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1086,화순금모래해수욕장 수영장,30.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1088,김만덕기념관,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1090,귤림서원,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_1091,동수악,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_1092,서귀포제트보트,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_1093,후포해변,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_1094,제주민군복합형관광미항,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_1096,월정파도서핑,270.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_1098,소공녀글라스,210.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_1099,행복한배낚시,150.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
