TRAVEL_ID,spot_id,DGSTFN
d_d000412,spot_93,4.0
d_d007759,spot_39,5.0
d_d003867,spot_93,5.0
d_d003534,spot_19,3.0
d_d001472,spot_666,1.0
d_d000412,spot_209,3.0
d_d003270,spot_93,5.0
d_d010844,spot_1945,4.0
d_d000718,spot_1946,4.0
d_d000552,spot_119,5.0
d_d001863,spot_296,5.0
d_d000928,spot_379,5.0
d_d007600,spot_166,5.0
d_d000012,spot_1947,5.0
d_d002440,spot_718,5.0
d_d011177,spot_322,5.0
d_d002208,spot_69,5.0
d_d002816,spot_139,5.0
d_d000589,spot_817,5.0
d_d010997,spot_144,5.0
d_d005408,spot_233,3.0
d_d000811,spot_19,4.0
d_d002080,spot_86,5.0
d_d003828,spot_1479,5.0
d_d000886,spot_704,5.0
d_d005222,spot_75,3.0
d_d005344,spot_16,5.0
d_d000391,spot_414,4.0
d_d000692,spot_75,4.0
d_d006753,spot_1236,4.0
d_d009361,spot_286,4.0
d_d003736,spot_380,5.0
d_d009564,spot_391,1.0
d_d000072,spot_139,4.0
d_d000572,spot_149,4.0
d_d010523,spot_3,4.0
d_d000101,spot_34,3.0
d_d002605,spot_24,3.0
d_d009301,spot_166,5.0
d_d005495,spot_774,3.0
d_d007942,spot_115,4.0
d_d007835,spot_55,5.0
d_d006672,spot_286,3.0
d_d010075,spot_1147,5.0
d_d010462,spot_250,5.0
d_d001934,spot_341,5.0
d_d009301,spot_24,4.0
d_d001728,spot_115,4.0
d_d001485,spot_112,4.0
d_d006753,spot_166,4.0
d_d002539,spot_1737,4.0
d_d010849,spot_128,5.0
d_d003456,spot_16,5.0
d_d006060,spot_718,5.0
d_d010523,spot_8,5.0
d_d002847,spot_54,5.0
d_d002080,spot_1954,3.0
d_d001593,spot_503,3.0
d_d004982,spot_1218,5.0
d_d001527,spot_69,4.0
d_d000030,spot_62,5.0
d_d004491,spot_245,5.0
d_d006274,spot_1241,5.0
d_d002098,spot_209,4.0
a_a009499,spot_282,5.0
d_d002165,spot_219,4.0
d_d009706,spot_224,2.0
d_d011377,spot_211,4.0
d_d000072,spot_108,3.0
d_d000840,spot_531,5.0
d_d004827,spot_1314,5.0
d_d000666,spot_931,4.0
d_d000241,spot_62,5.0
d_d002176,spot_247,5.0
d_d001970,spot_867,5.0
d_d009800,spot_132,5.0
d_d000097,spot_445,4.0
d_d003395,spot_265,3.0
d_d004486,spot_205,4.0
d_d010450,spot_589,5.0
d_d000366,spot_120,4.0
d_d004833,spot_385,3.0
d_d010505,spot_286,5.0
d_d008184,spot_329,2.0
d_d000990,spot_91,5.0
d_d006919,spot_937,5.0
d_d000278,spot_1811,4.0
d_d004201,spot_132,4.0
d_d009696,spot_1534,4.0
d_d000228,spot_1959,5.0
d_d005574,spot_1960,4.0
d_d002771,spot_75,5.0
d_d000343,spot_128,4.0
d_d000475,spot_156,4.0
d_d001737,spot_1961,5.0
d_d000790,spot_21,5.0
d_d012248,spot_315,5.0
d_d005261,spot_365,3.0
d_d004838,spot_1499,4.0
d_d011394,spot_19,5.0
d_d000546,spot_82,5.0
d_d000770,spot_1963,5.0
d_d006863,spot_21,5.0
d_d004356,spot_97,5.0
d_d007963,spot_34,5.0
d_d007434,spot_1204,3.0
d_d000030,spot_480,5.0
d_d005979,spot_348,5.0
d_d000534,spot_82,5.0
d_d001629,spot_19,4.0
d_d001689,spot_1964,3.0
d_d005987,spot_333,5.0
d_d001535,spot_209,5.0
d_d010207,spot_218,3.0
d_d001406,spot_531,4.0
d_d006189,spot_1966,4.0
d_d003731,spot_206,5.0
d_d007393,spot_883,3.0
d_d005215,spot_21,4.0
d_d001387,spot_259,4.0
d_d006878,spot_161,5.0
d_d006917,spot_541,4.0
d_d000682,spot_1028,5.0
d_d009519,spot_42,5.0
d_d004945,spot_16,4.0
d_d009350,spot_166,4.0
d_d006709,spot_250,5.0
d_d000518,spot_69,5.0
d_d001030,spot_211,4.0
d_d011816,spot_385,5.0
d_d000130,spot_931,4.0
d_d000326,spot_245,5.0
d_d012472,spot_119,4.0
d_d000274,spot_224,5.0
d_d006952,spot_149,3.0
d_d000345,spot_75,3.0
d_d003575,spot_1467,5.0
d_d001160,spot_22,4.0
d_d004052,spot_20,2.0
d_d006067,spot_298,4.0
d_d002503,spot_462,4.0
d_d009647,spot_296,4.0
d_d001843,spot_8,4.0
d_d002590,spot_22,3.0
d_d001532,spot_590,3.0
d_d000751,spot_366,3.0
d_d001083,spot_265,5.0
d_d002111,spot_158,4.0
d_d006189,spot_16,3.0
d_d003839,spot_370,3.0
d_d005222,spot_379,4.0
d_d005310,spot_1909,3.0
d_d003629,spot_205,5.0
d_d002482,spot_213,3.0
d_d001854,spot_415,5.0
d_d000747,spot_1974,5.0
d_d011429,spot_9,5.0
d_d008221,spot_54,4.0
d_d001572,spot_717,4.0
d_d010363,spot_291,3.0
d_d008001,spot_265,4.0
d_d005747,spot_1635,5.0
d_d004049,spot_142,4.0
d_d006984,spot_531,5.0
d_d004284,spot_842,5.0
d_d000998,spot_1544,4.0
d_d007017,spot_1977,4.0
d_d001625,spot_119,4.0
d_d007893,spot_40,4.0
d_d004772,spot_578,2.0
d_d000366,spot_128,5.0
d_d009086,spot_1979,5.0
d_d006310,spot_223,4.0
d_d001941,spot_126,5.0
d_d002054,spot_81,4.0
d_d006111,spot_382,5.0
d_d001378,spot_477,5.0
d_d004588,spot_380,4.0
d_d009683,spot_54,4.0
d_d000608,spot_1877,3.0
d_d003120,spot_211,4.0
d_d008963,spot_128,3.0
d_d004446,spot_82,5.0
d_d011722,spot_9,3.0
d_d002349,spot_496,3.0
d_d002067,spot_19,4.0
d_d000208,spot_62,4.0
d_d009697,spot_166,5.0
d_d002308,spot_31,5.0
d_d002958,spot_1001,4.0
d_d002351,spot_954,5.0
d_d002485,spot_132,4.0
d_d001202,spot_1982,5.0
d_d012421,spot_119,4.0
d_d003742,spot_233,4.0
d_d002035,spot_1983,3.0
d_d009589,spot_16,4.0
d_d005520,spot_533,5.0
d_d009653,spot_955,5.0
d_d002273,spot_120,5.0
d_d002732,spot_126,5.0
d_d002421,spot_240,5.0
d_d009263,spot_213,5.0
d_d002771,spot_82,5.0
d_d012235,spot_4,4.0
d_d007848,spot_54,5.0
d_d001908,spot_19,4.0
d_d006689,spot_411,4.0
d_d010505,spot_16,5.0
d_d010159,spot_295,3.0
d_d003962,spot_132,5.0
d_d003111,spot_159,4.0
d_d002428,spot_119,4.0
d_d000790,spot_713,5.0
d_d001615,spot_1986,4.0
d_d001394,spot_1021,5.0
d_d006977,spot_16,5.0
d_d005574,spot_3,4.0
d_d009696,spot_777,5.0
d_d000746,spot_119,4.0
d_d008030,spot_452,4.0
d_d012054,spot_156,5.0
d_d002885,spot_1988,4.0
d_d007870,spot_867,5.0
d_d003098,spot_741,5.0
d_d001585,spot_119,5.0
d_d010671,spot_19,5.0
d_d001916,spot_505,4.0
d_d002527,spot_286,5.0
d_d005194,spot_642,4.0
d_d003287,spot_82,5.0
d_d009045,spot_8,4.0
d_d001413,spot_380,5.0
d_d000920,spot_155,3.0
d_d002717,spot_131,5.0
d_d002341,spot_488,3.0
d_d008966,spot_54,3.0
d_d004338,spot_1124,4.0
d_d001453,spot_1373,2.0
d_d007035,spot_360,5.0
d_d002432,spot_1236,4.0
d_d001729,spot_132,5.0
d_d001403,spot_8,5.0
d_d001801,spot_525,5.0
d_d003047,spot_494,5.0
d_d009946,spot_69,4.0
d_d008208,spot_115,4.0
d_d002944,spot_430,4.0
d_d007844,spot_200,4.0
d_d003657,spot_931,4.0
d_d009825,spot_350,5.0
d_d010369,spot_307,5.0
d_d002034,spot_1994,4.0
d_d001411,spot_397,4.0
d_d001637,spot_296,5.0
d_d002308,spot_265,4.0
d_d001586,spot_110,5.0
d_d003665,spot_300,5.0
d_d002865,spot_1996,3.0
d_d000466,spot_265,4.0
d_d000161,spot_763,4.0
d_d012413,spot_1112,3.0
d_d000222,spot_1997,3.0
d_d004021,spot_75,4.0
d_d009647,spot_1998,4.0
d_d009833,spot_1999,5.0
d_d000381,spot_119,4.0
d_d001399,spot_119,4.0
d_d008222,spot_132,5.0
d_d009379,spot_1022,4.0
d_d002529,spot_147,4.0
d_d001147,spot_19,5.0
d_d009605,spot_94,5.0
d_d001360,spot_19,4.0
d_d003563,spot_16,5.0
d_d002228,spot_21,5.0
d_d005896,spot_888,4.0
d_d004070,spot_462,4.0
d_d004529,spot_503,5.0
d_d002262,spot_1562,5.0
d_d000274,spot_2003,5.0
d_d009284,spot_166,3.0
d_d001378,spot_93,5.0
d_d001103,spot_2007,5.0
d_d004187,spot_2008,4.0
d_d005222,spot_166,4.0
d_d003989,spot_2009,5.0
d_d003589,spot_166,5.0
d_d005405,spot_383,3.0
d_d000630,spot_158,5.0
d_d000516,spot_213,5.0
d_d003349,spot_2012,3.0
d_d007084,spot_418,3.0
d_d004801,spot_16,5.0
d_d009696,spot_213,5.0
d_d004753,spot_39,4.0
d_d003649,spot_2013,4.0
d_d009350,spot_82,4.0
d_d001428,spot_2014,5.0
d_d005149,spot_115,5.0
d_d001970,spot_867,4.0
d_d002845,spot_2015,3.0
d_d000391,spot_1350,5.0
d_d004334,spot_61,4.0
d_d008024,spot_119,4.0
d_d009718,spot_632,5.0
d_d008050,spot_233,5.0
d_d010363,spot_2017,4.0
d_d001893,spot_120,4.0
d_d010180,spot_2018,4.0
d_d012335,spot_689,4.0
d_d001315,spot_132,5.0
d_d003111,spot_578,4.0
d_d002706,spot_119,5.0
d_d002358,spot_168,4.0
d_d002969,spot_82,4.0
d_d002853,spot_79,5.0
d_d001559,spot_608,5.0
d_d002158,spot_218,4.0
d_d005584,spot_2020,4.0
d_d001624,spot_8,5.0
d_d001774,spot_86,3.0
d_d005344,spot_2021,4.0
d_d000827,spot_155,5.0
d_d003798,spot_1584,4.0
d_d000924,spot_2022,4.0
d_d002642,spot_1204,5.0
d_d007942,spot_2022,5.0
d_d001331,spot_867,5.0
d_d001779,spot_462,5.0
d_d004399,spot_885,4.0
d_d011538,spot_373,5.0
d_d007806,spot_1236,4.0
d_d000889,spot_22,3.0
d_d006985,spot_8,2.0
d_d001046,spot_307,5.0
d_d009717,spot_120,4.0
d_d006341,spot_213,3.0
d_d010437,spot_2023,5.0
d_d002416,spot_149,3.0
d_d002807,spot_8,3.0
d_d001354,spot_744,5.0
d_d001381,spot_168,3.0
d_d003543,spot_45,5.0
d_d010231,spot_81,5.0
d_d004802,spot_129,5.0
d_d005882,spot_1720,5.0
d_d007143,spot_75,5.0
d_d010245,spot_39,5.0
d_d002983,spot_166,3.0
d_d002732,spot_149,5.0
d_d003586,spot_337,4.0
d_d000234,spot_224,4.0
d_d001410,spot_720,5.0
d_d006167,spot_385,1.0
d_d005997,spot_19,5.0
d_d009342,spot_9,5.0
d_d001934,spot_206,5.0
d_d003456,spot_219,5.0
d_d001598,spot_219,4.0
d_d000878,spot_185,5.0
d_d002308,spot_16,4.0
d_d009342,spot_744,4.0
d_d002841,spot_94,4.0
d_d003650,spot_162,5.0
d_d004753,spot_8,4.0
d_d002994,spot_144,4.0
d_d004100,spot_2030,4.0
d_d001463,spot_16,4.0
d_d001610,spot_82,4.0
d_d012472,spot_717,5.0
d_d002327,spot_211,4.0
d_d001892,spot_2031,5.0
d_d001485,spot_328,4.0
d_d001934,spot_499,5.0
d_d004730,spot_39,5.0
d_d001765,spot_2032,5.0
d_d009470,spot_39,4.0
d_d003563,spot_541,4.0
d_d001661,spot_2034,4.0
d_d006174,spot_2035,4.0
d_d009073,spot_110,5.0
d_d001707,spot_209,5.0
d_d002357,spot_69,5.0
d_d000488,spot_1531,5.0
d_d001589,spot_277,4.0
d_d003212,spot_24,5.0
d_d006121,spot_22,4.0
d_d002256,spot_24,5.0
d_d001916,spot_119,4.0
d_d009605,spot_166,5.0
d_d000511,spot_9,4.0
d_d012393,spot_82,5.0
d_d004056,spot_18,3.0
d_d000142,spot_1190,5.0
d_d003329,spot_2040,3.0
d_d001876,spot_415,4.0
d_d007014,spot_2042,4.0
d_d002158,spot_1997,3.0
d_d005405,spot_948,5.0
d_d000524,spot_2009,5.0
d_d011359,spot_40,5.0
d_d010281,spot_7,5.0
d_d001626,spot_315,4.0
d_d000266,spot_115,4.0
d_d003650,spot_42,5.0
d_d008982,spot_132,3.0
d_d006976,spot_82,5.0
d_d001655,spot_250,5.0
d_d007572,spot_9,5.0
d_d001693,spot_404,3.0
d_d000766,spot_2045,5.0
d_d005060,spot_159,5.0
d_d011349,spot_93,4.0
d_d001315,spot_119,5.0
d_d001757,spot_1597,5.0
d_d002183,spot_993,5.0
d_d000608,spot_1385,3.0
d_d009946,spot_57,3.0
d_d007552,spot_1268,3.0
d_d002055,spot_94,5.0
d_d003094,spot_296,2.0
d_d007016,spot_931,4.0
d_d002683,spot_57,5.0
d_d006080,spot_541,5.0
d_d010760,spot_390,3.0
d_d010462,spot_2023,5.0
d_d010612,spot_209,4.0
d_d010328,spot_411,5.0
d_d000116,spot_155,2.0
d_d003175,spot_1179,4.0
d_d001661,spot_720,4.0
d_d003470,spot_205,4.0
d_d000105,spot_43,3.0
d_d000701,spot_2047,4.0
d_d003536,spot_2048,5.0
d_d003534,spot_54,3.0
d_d004077,spot_68,4.0
d_d009416,spot_360,5.0
d_d010167,spot_610,4.0
d_d003861,spot_2051,5.0
d_d002558,spot_16,5.0
d_d003281,spot_639,5.0
d_d009113,spot_2053,5.0
d_d003722,spot_385,5.0
d_d009825,spot_2054,5.0
d_d002697,spot_3,4.0
d_d012259,spot_531,5.0
d_d005296,spot_39,4.0
d_d003951,spot_149,5.0
d_d005005,spot_591,5.0
d_d010197,spot_211,5.0
d_d009449,spot_119,4.0
d_d000170,spot_307,4.0
d_d000631,spot_139,5.0
d_d005916,spot_158,5.0
d_d001554,spot_93,5.0
d_d012362,spot_24,4.0
d_d000780,spot_480,4.0
d_d007129,spot_295,5.0
d_d004432,spot_10,5.0
d_d009694,spot_16,5.0
d_d001402,spot_360,5.0
d_d005987,spot_2057,5.0
d_d005128,spot_2058,5.0
d_d005210,spot_2059,5.0
d_d009603,spot_119,4.0
d_d004503,spot_1807,5.0
d_d006979,spot_2060,5.0
d_d009638,spot_16,4.0
d_d000142,spot_656,4.0
d_d009263,spot_94,5.0
d_d009124,spot_54,2.0
d_d012235,spot_2061,5.0
d_d001471,spot_2062,5.0
d_d004431,spot_609,5.0
d_d002166,spot_119,4.0
d_d005226,spot_377,5.0
d_d001418,spot_124,5.0
d_d005998,spot_453,4.0
d_d002252,spot_264,3.0
d_d006137,spot_475,4.0
d_d005281,spot_119,3.0
d_d009306,spot_20,4.0
d_d007518,spot_119,3.0
d_d009017,spot_2067,5.0
d_d004349,spot_642,5.0
d_d001340,spot_498,5.0
d_d005514,spot_2068,5.0
d_d000148,spot_2070,5.0
d_d009315,spot_9,5.0
d_d006007,spot_2071,5.0
d_d010030,spot_166,3.0
d_d001570,spot_697,4.0
d_d006006,spot_2022,5.0
d_d009861,spot_494,4.0
d_d000039,spot_82,5.0
d_d001893,spot_286,5.0
d_d002671,spot_609,4.0
d_d000293,spot_132,5.0
d_d002812,spot_1280,5.0
d_d010527,spot_141,3.0
d_d001998,spot_505,3.0
d_d000187,spot_2,5.0
d_d001937,spot_120,4.0
d_d002341,spot_418,5.0
d_d011513,spot_42,5.0
d_d000255,spot_522,5.0
d_d000185,spot_2015,5.0
d_d002978,spot_2074,5.0
d_d010097,spot_326,4.0
d_d002998,spot_209,3.0
d_d000159,spot_206,5.0
d_d009146,spot_329,5.0
d_d001672,spot_2076,5.0
d_d005305,spot_161,5.0
d_d002561,spot_40,4.0
d_d002495,spot_2077,5.0
d_d004583,spot_365,5.0
d_d000552,spot_618,4.0
d_d004370,spot_54,5.0
d_d000170,spot_69,5.0
d_d002256,spot_2032,5.0
d_d006731,spot_43,5.0
d_d002114,spot_42,5.0
d_d009295,spot_119,3.0
d_d004228,spot_54,5.0
d_d000063,spot_45,5.0
d_d006228,spot_209,4.0
d_d000513,spot_357,5.0
d_d009609,spot_366,5.0
d_d000463,spot_315,4.0
d_d000769,spot_899,3.0
d_d010226,spot_480,5.0
d_d002328,spot_1267,5.0
d_d000379,spot_155,4.0
d_d006977,spot_330,4.0
d_d000677,spot_2079,4.0
d_d007389,spot_537,4.0
d_d012463,spot_656,5.0
d_d008247,spot_377,5.0
d_d003536,spot_39,5.0
d_d002581,spot_162,5.0
d_d008156,spot_120,5.0
d_d010521,spot_494,4.0
d_d005782,spot_162,5.0
d_d001232,spot_75,5.0
d_d000721,spot_326,5.0
d_d009054,spot_40,4.0
d_d002465,spot_842,3.0
d_d001615,spot_704,5.0
d_d011429,spot_1147,2.0
d_d002034,spot_2084,5.0
d_d010326,spot_128,4.0
d_d002514,spot_168,3.0
d_d009301,spot_563,5.0
d_d002998,spot_455,3.0
d_d008008,spot_457,5.0
d_d007584,spot_166,2.0
d_d006862,spot_1703,5.0
d_d010750,spot_326,4.0
d_d002678,spot_75,5.0
d_d009409,spot_2086,4.0
d_d002713,spot_89,3.0
d_d010257,spot_29,5.0
d_d000002,spot_385,3.0
d_d010389,spot_203,4.0
d_d007844,spot_9,5.0
d_d001607,spot_1477,5.0
d_d004124,spot_1001,3.0
d_d000091,spot_24,5.0
d_d001270,spot_233,4.0
d_d000540,spot_110,5.0
d_d009208,spot_377,4.0
d_d000218,spot_224,3.0
d_d001508,spot_2088,5.0
d_d006191,spot_115,4.0
d_d009189,spot_2089,3.0
d_d009480,spot_69,4.0
d_d002763,spot_19,4.0
d_d003286,spot_75,2.0
d_d009265,spot_286,5.0
d_d001856,spot_2090,3.0
d_d000530,spot_810,4.0
d_d000366,spot_385,3.0
d_d000352,spot_206,5.0
d_d002841,spot_224,3.0
d_d011298,spot_918,4.0
d_d012396,spot_2091,4.0
d_d009942,spot_19,4.0
d_d006135,spot_40,5.0
d_d001761,spot_42,4.0
d_d002782,spot_119,3.0
d_d004453,spot_119,3.0
d_d009086,spot_200,4.0
d_d000352,spot_39,4.0
d_d009931,spot_206,5.0
d_d003442,spot_94,5.0
d_d009039,spot_1806,5.0
d_d010217,spot_286,5.0
d_d007987,spot_857,5.0
d_d004833,spot_2092,5.0
d_d009222,spot_233,5.0
d_d003719,spot_1443,4.0
d_d002450,spot_286,4.0
d_d001784,spot_2094,5.0
d_d010272,spot_69,5.0
d_d004601,spot_94,5.0
d_d007803,spot_149,5.0
d_d009116,spot_251,5.0
d_d001508,spot_92,4.0
d_d000365,spot_120,5.0
d_d001207,spot_166,3.0
d_d011016,spot_82,4.0
d_d005916,spot_300,5.0
d_d003763,spot_156,4.0
d_d003543,spot_209,5.0
d_d002038,spot_590,4.0
d_d001760,spot_16,3.0
d_d004823,spot_200,2.0
d_d001655,spot_1371,5.0
d_d010159,spot_57,4.0
d_d000914,spot_2095,5.0
d_d001367,spot_39,5.0
d_d009650,spot_203,5.0
d_d010061,spot_166,4.0
d_d002824,spot_286,5.0
d_d001193,spot_418,5.0
d_d001610,spot_790,4.0
d_d000683,spot_120,4.0
d_d010186,spot_45,5.0
d_d001628,spot_365,5.0
d_d010437,spot_572,5.0
d_d006312,spot_730,4.0
d_d002027,spot_139,5.0
d_d000729,spot_360,5.0
d_d011354,spot_1415,4.0
d_d001653,spot_119,5.0
d_d002217,spot_2098,4.0
d_d005811,spot_2099,4.0
d_d004772,spot_119,5.0
d_d002906,spot_423,4.0
d_d001437,spot_82,5.0
d_d010534,spot_31,5.0
d_d003204,spot_82,5.0
d_d002958,spot_40,5.0
d_d003180,spot_82,5.0
d_d003521,spot_534,4.0
d_d005144,spot_89,5.0
d_d007169,spot_19,5.0
d_d003094,spot_1487,4.0
d_d006312,spot_590,5.0
d_d001178,spot_250,5.0
d_d004865,spot_720,4.0
d_d000352,spot_219,4.0
d_d002839,spot_277,5.0
d_d003907,spot_867,4.0
d_d010492,spot_119,4.0
d_d006836,spot_978,5.0
d_d003976,spot_42,4.0
d_d000178,spot_373,4.0
d_d000956,spot_155,4.0
d_d001631,spot_1907,5.0
d_d003281,spot_120,5.0
d_d006278,spot_598,5.0
d_d010354,spot_1796,5.0
d_d008039,spot_141,5.0
d_d000479,spot_75,4.0
d_d004960,spot_141,5.0
d_d006237,spot_97,5.0
d_d009017,spot_2102,5.0
d_d001827,spot_19,5.0
d_d001735,spot_209,4.0
d_d003046,spot_383,4.0
d_d000291,spot_305,5.0
d_d000157,spot_147,3.0
d_d002801,spot_166,5.0
d_d003065,spot_155,5.0
d_d002227,spot_24,4.0
d_d001470,spot_1013,3.0
d_d000258,spot_119,5.0
d_d012413,spot_2106,4.0
d_d004328,spot_1479,5.0
d_d012235,spot_148,4.0
d_d010534,spot_430,4.0
d_d004165,spot_24,5.0
d_d009220,spot_365,4.0
d_d006863,spot_54,5.0
d_d010527,spot_277,3.0
d_d000895,spot_911,5.0
d_d003063,spot_397,5.0
d_d001729,spot_584,5.0
d_d000002,spot_39,4.0
d_d000101,spot_2108,4.0
d_d004390,spot_29,5.0
d_d006214,spot_89,5.0
d_d002605,spot_168,5.0
d_d003829,spot_250,5.0
d_d004432,spot_81,4.0
d_d003617,spot_132,5.0
d_d001699,spot_209,4.0
d_d009807,spot_938,3.0
d_d002664,spot_243,4.0
d_d003671,spot_148,5.0
d_d000251,spot_589,5.0
d_d000074,spot_505,4.0
d_d001057,spot_411,3.0
d_d003854,spot_211,5.0
d_d010326,spot_1964,3.0
d_d002713,spot_209,4.0
d_d000458,spot_129,3.0
d_d008141,spot_3,3.0
d_d005416,spot_9,4.0
d_d001164,spot_296,5.0
d_d002525,spot_16,4.0
d_d003045,spot_39,4.0
d_d000841,spot_39,4.0
d_d010389,spot_286,5.0
d_d009380,spot_119,5.0
d_d001605,spot_149,5.0
d_d005228,spot_286,5.0
d_d012420,spot_379,3.0
d_d000179,spot_82,5.0
d_d004449,spot_956,5.0
d_d010155,spot_39,3.0
d_d001661,spot_69,4.0
d_d003617,spot_1013,4.0
d_d000990,spot_91,5.0
d_d004770,spot_128,4.0
d_d003719,spot_131,5.0
d_d001353,spot_577,5.0
d_d010440,spot_642,5.0
d_d003977,spot_2111,5.0
d_d010361,spot_119,5.0
d_d012370,spot_373,5.0
d_d006274,spot_710,4.0
d_d002308,spot_430,4.0
d_d001413,spot_2112,5.0
d_d009409,spot_250,5.0
d_d003675,spot_2114,3.0
d_d009828,spot_119,3.0
d_d006694,spot_168,4.0
d_d000757,spot_360,5.0
d_d005922,spot_339,4.0
d_d002063,spot_200,4.0
d_d000435,spot_19,3.0
d_d000218,spot_128,5.0
d_d003374,spot_383,2.0
d_d006378,spot_2119,5.0
d_d002924,spot_119,3.0
d_d000333,spot_2120,5.0
d_d010127,spot_39,5.0
d_d011086,spot_2015,5.0
d_d009805,spot_1432,5.0
d_d004100,spot_42,4.0
d_d001648,spot_16,5.0
d_d002702,spot_1351,5.0
d_d000762,spot_373,5.0
d_d005540,spot_1599,5.0
d_d002284,spot_251,5.0
d_d002055,spot_2121,3.0
d_d003564,spot_1484,4.0
d_d006121,spot_295,4.0
d_d001753,spot_89,5.0
d_d004449,spot_420,1.0
d_d005356,spot_1586,5.0
d_d009986,spot_2122,4.0
d_d002678,spot_295,4.0
d_d012285,spot_420,4.0
d_d000487,spot_89,4.0
d_d002004,spot_2123,5.0
d_d007391,spot_397,4.0
d_d001597,spot_211,5.0
d_d006129,spot_31,3.0
d_d000676,spot_66,5.0
d_d009175,spot_397,5.0
d_d000243,spot_2124,5.0
d_d001038,spot_2125,4.0
d_d010159,spot_10,4.0
d_d001431,spot_752,5.0
d_d001941,spot_243,5.0
d_d001728,spot_81,4.0
d_d000990,spot_380,5.0
d_d000309,spot_101,5.0
d_d010311,spot_19,5.0
d_d007014,spot_166,4.0
d_d000240,spot_166,4.0
d_d009931,spot_1418,5.0
d_d002423,spot_286,1.0
d_d001676,spot_21,3.0
d_d002305,spot_40,4.0
d_d010520,spot_1032,5.0
d_d012329,spot_82,4.0
d_d006390,spot_2126,5.0
d_d000776,spot_337,5.0
d_d009054,spot_209,4.0
d_d000079,spot_82,4.0
d_d008042,spot_1119,5.0
d_d001593,spot_16,4.0
d_d000388,spot_158,5.0
d_d006981,spot_350,5.0
d_d000158,spot_336,5.0
d_d011819,spot_1605,5.0
d_d002770,spot_506,4.0
d_d010527,spot_585,4.0
d_d001182,spot_132,5.0
d_d007987,spot_211,5.0
d_d009301,spot_572,5.0
d_d001856,spot_119,5.0
a_a003912,spot_135,5.0
d_d009748,spot_149,5.0
d_d005276,spot_69,5.0
d_d000768,spot_503,3.0
d_d009822,spot_2130,3.0
d_d002010,spot_230,5.0
d_d010886,spot_656,5.0
d_d012304,spot_1287,4.0
d_d002819,spot_1392,3.0
d_d000752,spot_166,5.0
d_d005999,spot_284,4.0
d_d001967,spot_1210,3.0
d_d003883,spot_3,5.0
d_d004600,spot_2132,5.0
d_d002590,spot_710,5.0
d_d002214,spot_89,5.0
d_d000870,spot_22,5.0
d_d000395,spot_418,5.0
d_d005113,spot_541,5.0
d_d002717,spot_126,5.0
d_d004359,spot_350,5.0
d_d000863,spot_149,4.0
d_d005935,spot_777,5.0
d_d003709,spot_629,5.0
d_d001839,spot_2134,4.0
d_d004633,spot_148,5.0
d_d008026,spot_9,4.0
d_d009175,spot_958,5.0
d_d001994,spot_884,5.0
d_d009029,spot_286,3.0
d_d006917,spot_39,4.0
d_d009091,spot_646,4.0
d_d001006,spot_166,3.0
d_d006139,spot_166,4.0
d_d007389,spot_233,4.0
d_d003023,spot_39,5.0
d_d004989,spot_1460,5.0
d_d002103,spot_139,4.0
d_d002605,spot_149,5.0
d_d009187,spot_911,4.0
d_d005925,spot_821,4.0
d_d002473,spot_390,5.0
d_d002821,spot_2137,5.0
d_d001086,spot_16,5.0
d_d000158,spot_740,4.0
d_d000778,spot_1268,5.0
d_d004375,spot_39,5.0
d_d001835,spot_166,4.0
d_d001521,spot_22,5.0
d_d004453,spot_411,5.0
d_d009259,spot_101,5.0
d_d002218,spot_250,4.0
d_d004838,spot_115,3.0
d_d009980,spot_119,4.0
d_d004101,spot_2048,4.0
d_d001291,spot_127,3.0
d_d005202,spot_366,4.0
d_d002473,spot_31,5.0
d_d002787,spot_2141,4.0
d_d002853,spot_1467,5.0
d_d005983,spot_2142,5.0
d_d003771,spot_2143,4.0
d_d002034,spot_2144,5.0
d_d000996,spot_21,5.0
d_d003360,spot_895,4.0
d_d002554,spot_393,4.0
d_d009000,spot_232,5.0
d_d009464,spot_39,4.0
d_d001448,spot_120,5.0
d_d000884,spot_112,3.0
d_d010197,spot_750,5.0
d_d000811,spot_82,4.0
d_d000128,spot_321,5.0
d_d002476,spot_2146,5.0
d_d001846,spot_148,4.0
d_d000364,spot_1651,5.0
d_d010098,spot_40,5.0
d_d005329,spot_40,5.0
d_d000595,spot_366,4.0
d_d003146,spot_10,4.0
d_d005563,spot_2147,5.0
d_d000309,spot_19,5.0
d_d006140,spot_991,4.0
d_d001437,spot_365,5.0
d_d010447,spot_233,3.0
d_d003233,spot_158,4.0
d_d002241,spot_365,4.0
d_d004837,spot_1357,4.0
d_d001410,spot_93,5.0
d_d006731,spot_590,5.0
d_d010197,spot_1806,5.0
d_d009086,spot_385,5.0
d_d000584,spot_2149,5.0
d_d008963,spot_8,4.0
d_d009294,spot_69,4.0
d_d002481,spot_82,5.0
d_d001424,spot_1005,4.0
d_d010490,spot_128,4.0
d_d010167,spot_7,5.0
d_d001393,spot_200,4.0
d_d002490,spot_2151,4.0
d_d010437,spot_31,5.0
d_d010801,spot_197,5.0
d_d006300,spot_156,5.0
d_d000344,spot_62,5.0
d_d004873,spot_213,5.0
d_d004453,spot_24,4.0
d_d002844,spot_1588,5.0
d_d006110,spot_1881,4.0
d_d000150,spot_445,5.0
