spot_id,VISIT_AREA_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD_1,VISIT_AREA_TYPE_CD_2,VISIT_AREA_TYPE_CD_3,VISIT_AREA_TYPE_CD_4,VISIT_AREA_TYPE_CD_5,VISIT_AREA_TYPE_CD_6,VISIT_AREA_TYPE_CD_7,VISIT_AREA_TYPE_CD_8,REVISIT_INTENTION,RCMDTN_INTENTION
spot_2876,제주수학체험관,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2878,위미리,120.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2879,한라산국립공원 어리목탐방로,120.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2880,캐릭파크,180.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2884,제주생활체육공원 테니스장,180.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2886,한국야구명예의전당,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_2890,인생네컷 제주제이원카트클럽점,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2891,생활맥주 제주연동점,120.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2892,월정리 바다,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_2894,속골유원지,690.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2896,사진말전문갤러리 마음빛그리미,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2897,해변가,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2898,현대렌트,10.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.6666666666666665,3.6666666666666665
spot_2900,국수문화거리,45.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_2901,바구스서핑스쿨 이호점,135.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.5,4.5
spot_2903,한라산기도원,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_2904,구엄리돌염전,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,1.0,2.0
spot_2905,제주해녀 항일운동기념공원 제주해녀항일운동기념탑,0.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_2908,올리브영 제주연동점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2909,잃어버린 마을 무등이왓,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_2914,제주소품관,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_2915,삼양해수사우나,240.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2916,코스모스밭,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_2920,하우투플레이,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_2921,별도봉,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2925,마틸다,90.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2926,포토이즘박스 함덕해수욕장점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2927,제주 쇠소깍 제트보트,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2928,삼다공원,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.5,4.0
spot_2929,제주아이키친,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,1.0,1.0
spot_2931,내도 해변,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2932,도두추억애거리,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_2933,수풀,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2934,고산출장소,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2937,삼매봉도서관,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2938,프란츠스토어,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_2940,제주4.3평화공원 제주4.3평화기념관,67.5,"문화 시설(공연장, 영화관, 전시관 등)","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,4.25,4.25
spot_2941,월정서핑스쿨,255.0,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2942,만나다공원,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2943,감귤농원,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2944,김녕요트투어,110.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.666666666666667,4.666666666666667
spot_2945,어나더 우드 스토어,150.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2946,화순방파제,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2949,술술바,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2951,선덕사,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,4.0
spot_2955,모비딕 다이브센터,300.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2956,신화가든,0.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_2957,힐링스파족욕,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2959,오쉐어,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2961,리치망고 하도점,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2965,방사탑,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2966,강창학 종합경기장,120.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2969,몽그레 제주공항점,150.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_2970,취다선리조트,105.0,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2975,더좋은안경원,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2976,은희네해장국 노형점,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.5
spot_2979,제주환상전기자전거,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.5
spot_2980,제동목장,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_2983,오조항,120.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2984,서프로와,210.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2986,눈물의십자가,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2988,동문시장,52.5,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.25,4.25
spot_2992,제주마방목지,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_2996,마농오메기통닭 마농문어통닭,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_2997,광명사,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3001,이호테우해수욕장 종합상황실,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3003,한림공원 쌍용굴,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_3005,낮잠나무,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3007,용둠벙전망대,30.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.5,4.5
spot_3008,우뭇개해안,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3010,답다니탑망대,0.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3015,우도 해안길530,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3019,석부작박물관 마음의정원,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3020,다이소 제주시청점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3028,자배봉,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3031,메종글래드제주 더파티오풀,45.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3033,모슬포교회,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3034,인디고트리,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_3036,면세물품인도장,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3038,제주동문재래시장 8-1입구,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_3043,아코제주,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3047,쇠소깍다리,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,2.0,4.0
spot_3049,신화쇼핑스트리트,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_3050,섬반지,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3051,이음새,180.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3053,델문도,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3055,선인장서프,180.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3056,레전드야구존 제주연동2호점,120.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3059,탐라교육원,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3061,인생네컷 제주애월트레일러점,0.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_3065,한라산 속밭대피소,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3066,휘닉스제주섭지코지 바람의언덕,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3067,대포주상절리대,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3068,지금사계,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3069,성수개,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3073,성산K마트,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3077,용두암해변,180.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_3078,천진항 입구,0.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_3080,함덕해수욕장 잔디광장,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3081,고요새,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3082,아난드요가원,195.0,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3085,이호일동 꽃밭,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_3087,도두 추억애 거리,0.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3090,서귀포농산물직판장,0.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3092,제주로컬푸드 연동점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3093,성산월드식자재마트,0.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3098,제주하늘을날다,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.5
spot_3099,금빛감귤체험농원,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3100,거북이한과,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3102,제주 신화테마파크,60.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3106,무비랜드왁스뮤지엄 제주,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_3108,제주소나이,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3114,황금어장,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,1.5,2.5
spot_3115,강정항,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3116,이호테우 해수욕장,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3117,세화항,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3120,함덕 서우봉,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3122,산양곶자왈,75.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.5,4.0
spot_3124,감귤소녀체험장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3131,아라동둘레길,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3133,선운정사,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,1.0,1.0
spot_3134,제주 올레길 14코스,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3135,등대산,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_3139,가디언다이브리조트,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3140,귤꽃카페,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3141,JD스포츠 제주칠성점,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3143,그랜드하얏트제주 헬스장,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3144,앵무야앵무야,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_3145,벨뤼에,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3146,제주칠성로상점가,120.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3148,법환 해녀광장,30.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3149,고근산,60.0,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.75,4.75
spot_3151,제주올레길3코스,150.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3152,서귀포축구공원,150.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_3167,성산스쿠버리조트,180.0,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3168,효명사,40.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.3333333333333335
spot_3169,구씨네사진관,90.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3170,제주허브동산 별빛놀이,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3172,제주빈티지샵 턴업,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3173,남원읍 위미리,90.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3175,책방무사,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3177,뽀요요펜션카페,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,3.0
spot_3180,옹포리바다,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_3181,산세미오름,45.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,2.5,3.0
spot_3182,단순,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_3183,중문해수욕장,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3186,바다수산,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3188,섶섬 인근 해안도로,0.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3195,옷귀마테마타운,30.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3200,농협은행제주수련원 해오름,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3201,화순 올레길,90.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3202,제주감성소품,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_3203,아덴힐리조트&골프클럽,390.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_3205,탑볼링장,60.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3206,아리온승마장,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3209,새별오름관광타운,75.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_3211,천주교용수성지,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3214,서광초등학교 동광분교장(폐교),30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3215,모던돔베,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3216,ABC마트 ST서귀포중앙점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3218,이화원,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3219,성김대건신부 제주표착기념관,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_3221,문치비 아랑조을거리점,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3222,제주국제대학교,60.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3225,장안사,30.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3226,다랑쉬굴,0.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_3227,한라산 진달래밭대피소,30.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.5,4.5
spot_3231,아라리오뮤지엄 동문모텔1,90.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.333333333333333
spot_3233,감귤박물관 감귤체험학습장,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3234,시타북빠,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3236,위미동백나무군락,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_3237,제주영 도예공방,90.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3238,바다타이테라피,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3239,대해수산,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3242,색달생수천 생태문화공원,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.0
spot_3243,다락쉼터,15.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3248,제주동행아이맥스 제주점,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3250,들락날락센터,60.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3251,모들카페앤펍,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3255,서귀포 수산물유통센터,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3258,태신해안로,45.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3260,칠성 상가,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3262,금호제주리조트,30.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3263,애월체육관,30.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3265,ICC제주갤러리,30.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_3266,감귤농장,0.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3267,위호텔 야외수영장,180.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3268,영락해안도로,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3269,존자암지,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3272,요가베르데,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.0,5.0
spot_3273,바지선선상낚시,240.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3274,꿀봉이,0.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3280,에브리바디빈티지 서귀포점,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3281,테라도스,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3283,용담해안로,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_3287,새로나분식,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,3.0
spot_3288,어영소공원 화장실,15.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_3289,송당리,60.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3290,성산일출봉(일출),90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3292,거문오름 탐방안내소,210.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3293,귀덕해안도로,75.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_3294,우도한바퀴,15.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",자연관광지,missing,missing,missing,missing,missing,missing,4.5,5.0
spot_3295,삼화수산,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3296,비오토피아 수풍석박물관,60.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3297,애월아안녕,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_3301,신제주광염교회,90.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_3302,단송레서피,120.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,2.0,3.0
